8.405E+3	3.124E-1	3.900E-4	1.248E-3	-4.521E+1
8.505E+3	3.134E-1	3.854E-4	1.230E-3	-4.604E+1
8.605E+3	3.145E-1	3.809E-4	1.211E-3	-4.685E+1
8.705E+3	3.154E-1	3.765E-4	1.194E-3	-4.762E+1
8.805E+3	3.164E-1	3.722E-4	1.176E-3	-4.837E+1
8.857E+3	3.169E-1	3.699E-4	1.167E-3	-4.875E+1
8.912E+3	3.174E-1	3.676E-4	1.158E-3	-4.914E+1
8.963E+3	3.179E-1	3.655E-4	1.149E-3	-4.950E+1
9.039E+3	3.186E-1	3.622E-4	1.137E-3	-5.003E+1
9.135E+3	3.194E-1	3.583E-4	1.122E-3	-5.066E+1
9.235E+3	3.203E-1	3.542E-4	1.106E-3	-5.129E+1
9.335E+3	3.211E-1	3.502E-4	1.091E-3	-5.192E+1
9.435E+3	3.219E-1	3.463E-4	1.076E-3	-5.251E+1
9.535E+3	3.227E-1	3.425E-4	1.061E-3	-5.310E+1
9.635E+3	3.235E-1	3.387E-4	1.047E-3	-5.367E+1
9.735E+3	3.242E-1	3.350E-4	1.033E-3	-5.420E+1
9.835E+3	3.249E-1	3.314E-4	1.020E-3	-5.473E+1
9.935E+3	3.256E-1	3.278E-4	1.007E-3	-5.524E+1
1.004E+4	3.262E-1	3.243E-4	9.939E-4	-5.575E+1
